OBJECTID,ORIG_FID,Id,Contour,Shape_Length,Longitude,Latitude
8330,706,706,580,0,-116.0665694,32.68845447
8331,706,706,580,0,-116.066618,32.68814563
8332,706,706,580,0,-116.0665654,32.68783001
8333,706,706,580,0,-116.0667894,32.6876506
8334,706,706,580,0,-116.0670209,32.68743717
8335,706,706,580,0,-116.0672137,32.68718461
8336,707,707,580,0,-116.0900386,32.68738086
8337,707,707,580,0,-116.0900726,32.68768107
8338,707,707,580,0,-116.0898949,32.68794726
8339,707,707,580,0,-116.0897569,32.68823486
8340,707,707,580,0,-116.089627,32.68852788
8341,707,707,580,0,-116.089462,32.68880228
8342,707,707,580,0,-116.0892959,32.68907604
8343,707,707,580,0,-116.0891522,32.68935938
8344,707,707,580,0,-116.0889061,32.68951231
8345,708,708,580,0,-116.072428,32.67539471
8346,708,708,580,0,-116.0726606,32.67561062
8347,708,708,580,0,-116.0727931,32.67586657
8348,708,708,580,0,-116.0727073,32.67617394
8349,708,708,580,0,-116.0725077,32.67641846
8350,708,708,580,0,-116.0723791,32.67669566
8351,708,708,580,0,-116.0721147,32.67675217
8352,708,708,580,0,-116.0718186,32.67663369
8353,708,708,580,0,-116.0715038,32.67658271
8354,708,708,580,0,-116.0711846,32.67656888
8355,708,708,580,0,-116.0708647,32.67658128
8356,708,708,580,0,-116.0705476,32.67661704
8357,708,708,580,0,-116.0702315,32.67665754
8358,709,709,580,0,-116.0935135,32.68602036
8359,709,709,580,0,-116.0932228,32.68612964
8360,709,709,580,0,-116.0929533,32.68629071
8361,709,709,580,0,-116.0926529,32.68640059
8362,709,709,580,0,-116.0923738,32.68654018
8363,709,709,580,0,-116.0920869,32.68663242
8364,709,709,580,0,-116.091799,32.68677195
8365,709,709,580,0,-116.0914883,32.68679126
8366,709,709,580,0,-116.0911771,32.68675788
8367,709,709,580,0,-116.0908987,32.68664982
8368,709,709,580,0,-116.0906091,32.68657761
8369,709,709,580,0,-116.0903484,32.68639494
8370,709,709,580,0,-116.0900739,32.68624422
8371,709,709,580,0,-116.089763,32.68618441
8372,710,710,580,0,-116.0897361,32.68559252
8373,710,710,580,0,-116.0900432,32.68558169
8374,710,710,580,0,-116.0901939,32.68544302
8375,710,710,580,0,-116.0899775,32.68525375
8376,710,710,580,0,-116.0900205,32.68500444
8377,710,710,580,0,-116.0897609,32.6848557
8378,710,710,580,0,-116.0899876,32.68464701
8379,710,710,580,0,-116.0902143,32.6844286
8380,710,710,580,0,-116.0902898,32.68419956
8381,710,710,580,0,-116.0900165,32.6843289
8382,710,710,580,0,-116.0897661,32.6841965
8383,710,710,580,0,-116.0895115,32.68433615
8384,710,710,580,0,-116.0893772,32.68458929
8385,710,710,580,0,-116.0893921,32.68484061
8386,711,711,580,0,-116.0708205,32.68053916
8387,711,711,580,0,-116.070808,32.68022137
8388,711,711,580,0,-116.0707705,32.67990888
8389,711,711,580,0,-116.0708729,32.67960734
8390,711,711,580,0,-116.0710403,32.67933742
8391,711,711,580,0,-116.0712863,32.67913435
8392,711,711,580,0,-116.0715945,32.67905405
8393,711,711,580,0,-116.0719053,32.67897606
8394,711,711,580,0,-116.0722054,32.6788673
8395,711,711,580,0,-116.0725093,32.67876965
8396,711,711,580,0,-116.0727991,32.67863949
8397,711,711,580,0,-116.0730974,32.6785257
8398,711,711,580,0,-116.0733931,32.67840489
8399,711,711,580,0,-116.0737015,32.67832045
8400,711,711,580,0,-116.0740054,32.67821902
8401,711,711,580,0,-116.0743178,32.67815211
8402,711,711,580,0,-116.0746328,32.67810128
8403,711,711,580,0,-116.0749508,32.67809434
8404,712,712,580,0,-116.0868043,32.69608882
8405,712,712,580,0,-116.0867106,32.69584523
8406,712,712,580,0,-116.0865112,32.6956442
8407,712,712,580,0,-116.0867331,32.69543495
8408,712,712,580,0,-116.0870198,32.69532978
8409,712,712,580,0,-116.0873307,32.6953411
8410,712,712,580,0,-116.0874221,32.69516602
8411,712,712,580,0,-116.0876631,32.69504352
8412,712,712,580,0,-116.0878647,32.69481092
8413,712,712,580,0,-116.0879223,32.69452209
8414,712,712,580,0,-116.08799,32.69422087
8415,712,712,580,0,-116.0881384,32.69395367
8416,712,712,580,0,-116.088449,32.69388651
8417,712,712,580,0,-116.0887174,32.69372459
8418,712,712,580,0,-116.0890066,32.69359529
8419,712,712,580,0,-116.0892659,32.69342069
8420,712,712,580,0,-116.0894404,32.69315322
8421,712,712,580,0,-116.0896318,32.69290461
8422,712,712,580,0,-116.0896699,32.69260191
8423,712,712,580,0,-116.0899385,32.6924653
8424,712,712,580,0,-116.0901476,32.69225025
8425,712,712,580,0,-116.0903947,32.69209286
8426,712,712,580,0,-116.0906542,32.69191964
8427,712,712,580,0,-116.0909221,32.69176685
8428,712,712,580,0,-116.0908879,32.69148044
8429,712,712,580,0,-116.090811,32.69117424
8430,712,712,580,0,-116.0907296,32.69087185
8431,712,712,580,0,-116.090695,32.69056564
8432,712,712,580,0,-116.0908282,32.69027781
8433,712,712,580,0,-116.0909686,32.68999188
8434,712,712,580,0,-116.0911375,32.6897227
8435,712,712,580,0,-116.0913048,32.68945244
8436,712,712,580,0,-116.0914778,32.68919366
8437,712,712,580,0,-116.0916492,32.6889357
8438,712,712,580,0,-116.0917485,32.6886425
8439,712,712,580,0,-116.091908,32.68838751
8440,712,712,580,0,-116.0921716,32.68820875
8441,712,712,580,0,-116.0924332,32.68803154
8442,712,712,580,0,-116.0926827,32.68783505
8443,712,712,580,0,-116.0929792,32.68771883
8444,712,712,580,0,-116.0932509,32.68755311
8445,712,712,580,0,-116.093543,32.68742954
8446,712,712,580,0,-116.0938478,32.68733568
8447,713,713,580,0,-116.076269,32.67570421
8448,713,713,580,0,-116.0763088,32.67539015
8449,713,713,580,0,-116.0764385,32.6751154
8450,713,713,580,0,-116.0764846,32.67479995
8451,713,713,580,0,-116.0765602,32.67448919
8452,713,713,580,0,-116.0767693,32.67425086
8453,713,713,580,0,-116.0770433,32.6740889
8454,713,713,580,0,-116.0773416,32.67398864
8455,713,713,580,0,-116.0776616,32.67399458
8456,713,713,580,0,-116.0779787,32.67402529
8457,713,713,580,0,-116.0782967,32.67401916
8458,713,713,580,0,-116.0784722,32.67382686
8459,713,713,580,0,-116.078728,32.67392107
8460,713,713,580,0,-116.0787012,32.67421524
8461,713,713,580,0,-116.0789621,32.67437042
8462,713,713,580,0,-116.0790862,32.67453058
8463,713,713,580,0,-116.0792592,32.67476615
8464,713,713,580,0,-116.0794982,32.67485293
8465,713,713,580,0,-116.0797823,32.67470781
8466,713,713,580,0,-116.0800015,32.67453061
8467,713,713,580,0,-116.0801979,32.67437052
8468,713,713,580,0,-116.0801481,32.67406342
8469,713,713,580,0,-116.0803875,32.67393276
8470,713,713,580,0,-116.0806395,32.6737531
8471,713,713,580,0,-116.0809371,32.67369457
8472,713,713,580,0,-116.0812032,32.67375517
8473,713,713,580,0,-116.0815087,32.67382996
8474,713,713,580,0,-116.0815769,32.67412484
8475,713,713,580,0,-116.0816106,32.67436875
8476,713,713,580,0,-116.0818451,32.67455491
8477,713,713,580,0,-116.0819199,32.67454858
8478,713,713,580,0,-116.08193,32.67427584
8479,713,713,580,0,-116.0819061,32.67416152
8480,713,713,580,0,-116.0819807,32.67389646
8481,713,713,580,0,-116.0822867,32.67384333
8482,713,713,580,0,-116.0824921,32.6736337
8483,713,713,580,0,-116.0826895,32.67344234
8484,713,713,580,0,-116.0824287,32.6733787
8485,713,713,580,0,-116.0821101,32.67339538
8486,713,713,580,0,-116.0817901,32.67340561
8487,713,713,580,0,-116.0816841,32.6732882
8488,713,713,580,0,-116.0817592,32.67309005
8489,713,713,580,0,-116.0820128,32.67291487
8490,713,713,580,0,-116.0822046,32.67267784
8491,713,713,580,0,-116.0824213,32.67245944
8492,713,713,580,0,-116.0827001,32.67234546
8493,713,713,580,0,-116.082969,32.67225008
8494,713,713,580,0,-116.0832216,32.67208136
8495,713,713,580,0,-116.0833799,32.67181495
8496,713,713,580,0,-116.0836356,32.67163507
8497,713,713,580,0,-116.0838601,32.67143121
8498,713,713,580,0,-116.0841119,32.67136187
8499,713,713,580,0,-116.0843366,32.67157349
8500,713,713,580,0,-116.0846392,32.67162067
8501,713,713,580,0,-116.084387,32.6714992
8502,713,713,580,0,-116.0842029,32.67125663
8503,713,713,580,0,-116.0838992,32.6712024
8504,713,713,580,0,-116.0836338,32.67136155
8505,713,713,580,0,-116.0833969,32.67156903
8506,713,713,580,0,-116.0830928,32.67165712
8507,713,713,580,0,-116.0828065,32.67179543
8508,713,713,580,0,-116.0825257,32.67180868
8509,713,713,580,0,-116.082232,32.67193132
8510,713,713,580,0,-116.0819325,32.67199207
8511,713,713,580,0,-116.0816177,32.67196126
8512,713,713,580,0,-116.0813333,32.6718636
8513,713,713,580,0,-116.0810252,32.67194204
8514,713,713,580,0,-116.0807049,32.67194492
8515,713,713,580,0,-116.0803855,32.67194996
8516,713,713,580,0,-116.0800816,32.67203078
8517,713,713,580,0,-116.0798104,32.67200614
8518,713,713,580,0,-116.0794993,32.67199654
8519,713,713,580,0,-116.0791796,32.67199478
8520,713,713,580,0,-116.078863,32.67194944
8521,713,713,580,0,-116.0785701,32.67184234
8522,714,714,570,0,-116.0783279,32.67218323
8523,715,715,570,0,-116.0688189,32.68302521
8524,715,715,570,0,-116.0691299,32.68296871
8525,716,716,570,0,-116.0896199,32.68541066
8526,716,716,570,0,-116.0895791,32.6851576
8527,716,716,570,0,-116.089467,32.68527303
8528,717,717,570,0,-116.07507,32.67754519
8529,717,717,570,0,-116.0750344,32.67732978
8530,717,717,570,0,-116.0753412,32.67725849
8531,718,718,570,0,-116.0637639,32.68540397
8532,718,718,570,0,-116.0636912,32.68569826
8533,718,718,570,0,-116.0635453,32.68597859
8534,718,718,570,0,-116.0633374,32.68619877
8535,719,719,570,0,-116.0642644,32.68337251
8536,719,719,570,0,-116.0641097,32.6836508
8537,719,719,570,0,-116.0640395,32.68396318
8538,719,719,570,0,-116.063917,32.68425839
8539,719,719,570,0,-116.0637338,32.68451938
8540,720,720,570,0,-116.0665339,32.68038242
8541,720,720,570,0,-116.0665403,32.68070074
8542,720,720,570,0,-116.0667577,32.68078425
8543,720,720,570,0,-116.0670329,32.68086716
8544,720,720,570,0,-116.0667701,32.68094834
8545,720,720,570,0,-116.0664663,32.68093216
8546,720,720,570,0,-116.0661503,32.68091756
8547,720,720,570,0,-116.0658362,32.68096847
8548,721,721,570,0,-116.066336,32.68944818
8549,721,721,570,0,-116.0664477,32.68915152
8550,721,721,570,0,-116.0664286,32.68883263
8551,721,721,570,0,-116.0663981,32.68851647
8552,721,721,570,0,-116.0664959,32.68821591
8553,721,721,570,0,-116.0664525,32.68789903
8554,721,721,570,0,-116.0664401,32.68758767
8555,721,721,570,0,-116.0666979,32.68741543
8556,721,721,570,0,-116.0669662,32.68724639
8557,721,721,570,0,-116.0671422,32.68698432
8558,722,722,570,0,-116.0900114,32.68722211
8559,722,722,570,0,-116.0902573,32.68742286
8560,722,722,570,0,-116.0903198,32.68772867
8561,722,722,570,0,-116.0901234,32.68797481
8562,722,722,570,0,-116.0899723,32.68825627
8563,722,722,570,0,-116.0898337,32.6885449
8564,722,722,570,0,-116.0896655,32.68881736
8565,722,722,570,0,-116.0894933,32.68908763
8566,722,722,570,0,-116.0893692,32.68938061
8567,722,722,570,0,-116.0891681,32.68961287
8568,722,722,570,0,-116.0888549,32.68966658
8569,723,723,570,0,-116.0935483,32.68637318
8570,723,723,570,0,-116.0933556,32.68644634
8571,723,723,570,0,-116.0930618,32.68656481
8572,723,723,570,0,-116.0927497,32.68663526
8573,723,723,570,0,-116.0924471,32.68672835
8574,723,723,570,0,-116.0921449,32.68676025
8575,723,723,570,0,-116.0918579,32.6868858
8576,723,723,570,0,-116.091543,32.68692374
8577,723,723,570,0,-116.0912246,32.68694431
8578,723,723,570,0,-116.0909148,32.68698357
8579,723,723,570,0,-116.0906471,32.68681431
8580,723,723,570,0,-116.0904032,32.68660956
8581,723,723,570,0,-116.0901023,32.68651862
8582,723,723,570,0,-116.0897865,32.68652105
8583,724,724,570,0,-116.0725275,32.6752347
8584,724,724,570,0,-116.0727481,32.67539341
8585,724,724,570,0,-116.0728697,32.67565726
8586,724,724,570,0,-116.0728995,32.6759657
8587,724,724,570,0,-116.0727791,32.67626172
8588,724,724,570,0,-116.0726428,32.67654326
8589,724,724,570,0,-116.0725062,32.67682612
8590,724,724,570,0,-116.0722017,32.67691382
8591,724,724,570,0,-116.0718979,32.67681845
8592,724,724,570,0,-116.0715941,32.67672058
8593,724,724,570,0,-116.0712756,32.67669173
8594,724,724,570,0,-116.0709559,32.67670523
8595,724,724,570,0,-116.0706367,32.67672539
8596,724,724,570,0,-116.0703233,32.67678962
8597,724,724,570,0,-116.0700454,32.67692088
8598,724,724,570,0,-116.0697772,32.67709462
8599,724,724,570,0,-116.0694827,32.67721933
8600,724,724,570,0,-116.0691833,32.67732045
8601,724,724,570,0,-116.068893,32.67740858
8602,725,725,570,0,-116.0706524,32.68076218
8603,725,725,570,0,-116.0706051,32.68044569
8604,725,725,570,0,-116.0705668,32.68013874
8605,725,725,570,0,-116.0706133,32.67982756
8606,725,725,570,0,-116.070738,32.67953319
8607,725,725,570,0,-116.0709068,32.67926352
8608,725,725,570,0,-116.0711316,32.67903607
8609,725,725,570,0,-116.0714308,32.67893413
8610,725,725,570,0,-116.0717451,32.67887143
8611,725,725,570,0,-116.072052,32.6787877
8612,725,725,570,0,-116.0723545,32.67868313
8613,725,725,570,0,-116.072659,32.67858419
8614,725,725,570,0,-116.0729564,32.67846532
8615,725,725,570,0,-116.0732554,32.67835123
8616,725,725,570,0,-116.0735577,32.678249
8617,725,725,570,0,-116.0738623,32.67815049
8618,725,725,570,0,-116.0741696,32.67806045
8619,725,725,570,0,-116.0744858,32.67801774
8620,725,725,570,0,-116.0748038,32.67798609
8621,725,725,570,0,-116.0751048,32.67790254
8622,726,726,570,0,-116.0866378,32.69629757
8623,726,726,570,0,-116.0863619,32.69616732
8624,726,726,570,0,-116.0861773,32.69598774
8625,726,726,570,0,-116.0862199,32.6957033
8626,726,726,570,0,-116.0859592,32.69556168
8627,726,726,570,0,-116.0861111,32.69529628
8628,726,726,570,0,-116.0863759,32.69512769
8629,726,726,570,0,-116.0866299,32.69494618
8630,726,726,570,0,-116.0869264,32.69486654
8631,726,726,570,0,-116.0871984,32.69469913
8632,726,726,570,0,-116.0874985,32.69460816
8633,726,726,570,0,-116.0877335,32.69446292
8634,726,726,570,0,-116.0878124,32.69417455
8635,726,726,570,0,-116.0879347,32.69390298
8636,726,726,570,0,-116.0882292,32.69379001
8637,726,726,570,0,-116.0885242,32.69369294
8638,726,726,570,0,-116.0888072,32.69354438
8639,726,726,570,0,-116.0890653,32.69336317
8640,726,726,570,0,-116.08925,32.69310396
8641,726,726,570,0,-116.0894215,32.69283415
8642,726,726,570,0,-116.0894565,32.69253235
8643,726,726,570,0,-116.0896268,32.69226641
8644,726,726,570,0,-116.0898009,32.69205238
8645,726,726,570,0,-116.0900784,32.69192258
8646,726,726,570,0,-116.090298,32.691772
8647,726,726,570,0,-116.090614,32.69172504
8648,726,726,570,0,-116.0905888,32.69147031
8649,726,726,570,0,-116.0904378,32.69120246
8650,726,726,570,0,-116.0903268,32.6909371
8651,726,726,570,0,-116.0904792,32.69066906
8652,726,726,570,0,-116.0906178,32.69039457
8653,726,726,570,0,-116.0904074,32.69029584
8654,726,726,570,0,-116.0904948,32.69006897
8655,726,726,570,0,-116.0906338,32.68978376
8656,726,726,570,0,-116.0907909,32.68950651
8657,726,726,570,0,-116.090896,32.68920532
8658,726,726,570,0,-116.0910704,32.68893809
8659,726,726,570,0,-116.0912664,32.68869574
8660,726,726,570,0,-116.0914372,32.68842506
8661,726,726,570,0,-116.0916689,32.68822849
8662,726,726,570,0,-116.0919531,32.68810385
8663,726,726,570,0,-116.0921774,32.68788609
8664,726,726,570,0,-116.092425,32.68770568
8665,726,726,570,0,-116.0927215,32.6875947
8666,726,726,570,0,-116.0930257,32.68752561
8667,726,726,570,0,-116.0933174,32.68740629
8668,726,726,570,0,-116.0935962,32.68726556
8669,726,726,570,0,-116.0938697,32.68710516
8670,727,727,570,0,-116.0761386,32.67585993
8671,727,727,570,0,-116.0761013,32.67554269
8672,727,727,570,0,-116.076205,32.67524687
8673,727,727,570,0,-116.0762819,32.67494201
8674,727,727,570,0,-116.0763431,32.67462923
8675,727,727,570,0,-116.0764852,32.67434353
8676,727,727,570,0,-116.0766967,32.67410781
8677,727,727,570,0,-116.0769708,32.67395658
8678,727,727,570,0,-116.0772204,32.67379221
8679,727,727,570,0,-116.0775332,32.67384391
8680,727,727,570,0,-116.0778477,32.67379952
8681,727,727,570,0,-116.0781634,32.67384268
8682,727,727,570,0,-116.0784413,32.67371934
8683,727,727,570,0,-116.0787605,32.67373265
8684,727,727,570,0,-116.0789221,32.67397262
8685,727,727,570,0,-116.079106,32.67418035
8686,727,727,570,0,-116.0793658,32.67433109
8687,727,727,570,0,-116.0795484,32.67429458
8688,727,727,570,0,-116.0796446,32.67414183
8689,727,727,570,0,-116.0798148,32.67399281
8690,727,727,570,0,-116.079831,32.67371489
8691,727,727,570,0,-116.0797606,32.67359497
8692,727,727,570,0,-116.0798557,32.67344531
8693,727,727,570,0,-116.0801733,32.67340904
8694,727,727,570,0,-116.0804876,32.67335072
8695,727,727,570,0,-116.0808056,32.67331123
8696,727,727,570,0,-116.0811216,32.67325798
8697,727,727,570,0,-116.0813616,32.67318528
8698,727,727,570,0,-116.0810899,32.67302273
8699,727,727,570,0,-116.0807864,32.67294805
8700,727,727,570,0,-116.0806848,32.67284485
8701,727,727,570,0,-116.0809867,32.67280172
8702,727,727,570,0,-116.0812741,32.67285936
8703,727,727,570,0,-116.0815561,32.67272264
8704,727,727,570,0,-116.0818717,32.67269243
8705,727,727,570,0,-116.0821522,32.67254819
8706,727,727,570,0,-116.0823847,32.67232947
8707,727,727,570,0,-116.0826357,32.67213878
8708,727,727,570,0,-116.0829204,32.67202341
8709,727,727,570,0,-116.083041,32.6718617
8710,727,727,570,0,-116.082755,32.67196677
8711,727,727,570,0,-116.0824375,32.67197668
8712,727,727,570,0,-116.082169,32.67213851
8713,727,727,570,0,-116.0818489,32.67212938
8714,727,727,570,0,-116.0815286,32.67212535
8715,727,727,570,0,-116.0812367,32.67222014
8716,727,727,570,0,-116.0810987,32.67241469
8717,727,727,570,0,-116.0808292,32.67232326
8718,727,727,570,0,-116.0805604,32.67221615
8719,727,727,570,0,-116.0802531,32.6721774
8720,727,727,570,0,-116.0799452,32.67221215
8721,727,727,570,0,-116.0796299,32.67217482
8722,727,727,570,0,-116.0793123,32.67215042
8723,727,727,570,0,-116.0789987,32.67212582
8724,727,727,570,0,-116.0786805,32.67209479
8725,727,727,570,0,-116.0783984,32.67198807
8726,727,727,570,0,-116.0782353,32.67174442
8727,731,731,560,0,-116.0683867,32.68286723
8728,732,732,560,0,-116.0629019,32.68778258
8729,733,733,560,0,-116.0699754,32.68184526
8730,733,733,560,0,-116.0702159,32.68165507
8731,734,734,560,0,-116.0681992,32.68348968
8732,734,734,560,0,-116.0683619,32.68322495
8733,734,734,560,0,-116.0684179,32.68291519
8734,734,734,560,0,-116.0687074,32.68286006
8735,734,734,560,0,-116.0690276,32.68286097
8736,735,735,560,0,-116.066679,32.68024158
8737,735,735,560,0,-116.0667693,32.68053448
8738,735,735,560,0,-116.0670439,32.68064772
8739,735,735,560,0,-116.067361,32.68068044
8740,735,735,560,0,-116.0672359,32.68092984
8741,735,735,560,0,-116.0669807,32.68109536
8742,735,735,560,0,-116.0666653,32.68114036
8743,735,735,560,0,-116.0663468,32.68112814
8744,735,735,560,0,-116.0660274,32.68111903
8745,735,735,560,0,-116.0657123,32.68113448
8746,736,736,560,0,-116.0658705,32.68986704
8747,736,736,560,0,-116.0659823,32.68957955
8748,736,736,560,0,-116.0661278,32.6893099
8749,736,736,560,0,-116.0662384,32.68902965
8750,736,736,560,0,-116.0662484,32.6887119
8751,736,736,560,0,-116.0662998,32.6884054
8752,736,736,560,0,-116.0663522,32.68810174
8753,736,736,560,0,-116.0662902,32.68778821
8754,736,736,560,0,-116.0662999,32.6874699
8755,736,736,560,0,-116.0665474,32.68729461
8756,736,736,560,0,-116.0668364,32.68716844
8757,736,736,560,0,-116.0670362,32.68692018
8758,736,736,560,0,-116.0673153,32.68676644
8759,737,737,560,0,-116.0643479,32.68321168
8760,737,737,560,0,-116.0643179,32.68351527
8761,737,737,560,0,-116.0642321,32.68382099
8762,737,737,560,0,-116.0641318,32.68412455
8763,737,737,560,0,-116.0639954,32.68440814
8764,737,737,560,0,-116.063862,32.6846943
8765,737,737,560,0,-116.0637152,32.68497185
8766,737,737,560,0,-116.0638671,32.68521517
8767,737,737,560,0,-116.0639075,32.6855217
8768,737,737,560,0,-116.0637957,32.68580037
8769,737,737,560,0,-116.0636423,32.68606909
8770,737,737,560,0,-116.0634273,32.68628007
8771,737,737,560,0,-116.0632711,32.686557
8772,737,737,560,0,-116.06307,32.68679229
8773,738,738,560,0,-116.0936615,32.68660791
8774,738,738,560,0,-116.0934221,32.68681883
8775,738,738,560,0,-116.0931301,32.68692744
8776,738,738,560,0,-116.0928153,32.68696163
8777,738,738,560,0,-116.0925031,32.68698065
8778,738,738,560,0,-116.092185,32.68699497
8779,738,738,560,0,-116.0918703,32.68702557
8780,738,738,560,0,-116.0915528,32.68701939
8781,738,738,560,0,-116.0912585,32.68712111
8782,738,738,560,0,-116.0909808,32.68717727
8783,738,738,560,0,-116.090686,32.68705524
8784,738,738,560,0,-116.0904124,32.68690913
8785,738,738,560,0,-116.0902017,32.68668413
8786,738,738,560,0,-116.089902,32.68660825
8787,739,739,560,0,-116.0899955,32.68699518
8788,739,739,560,0,-116.0902353,32.68720173
8789,739,739,560,0,-116.0905021,32.68737337
8790,739,739,560,0,-116.0906348,32.68766023
8791,739,739,560,0,-116.0905796,32.68795364
8792,739,739,560,0,-116.0903409,32.68815909
8793,739,739,560,0,-116.0901671,32.68842414
8794,739,739,560,0,-116.089979,32.68868323
8795,739,739,560,0,-116.0898115,32.68895403
8796,739,739,560,0,-116.0896416,32.68922253
8797,739,739,560,0,-116.0895055,32.68951205
8798,739,739,560,0,-116.0892634,32.68970627
8799,739,739,560,0,-116.0889571,32.68978143
8800,739,739,560,0,-116.0886636,32.68989091
8801,740,740,560,0,-116.0726175,32.67502321
8802,740,740,560,0,-116.0728159,32.6751523
8803,740,740,560,0,-116.072935,32.67543701
8804,740,740,560,0,-116.0730518,32.67572613
8805,740,740,560,0,-116.073011,32.67603834
8806,740,740,560,0,-116.072889,32.67633235
8807,740,740,560,0,-116.0727837,32.67663092
8808,740,740,560,0,-116.072651,32.67691668
8809,740,740,560,0,-116.0723489,32.67700122
8810,740,740,560,0,-116.0720317,32.67698739
8811,740,740,560,0,-116.071723,32.67690175
8812,740,740,560,0,-116.0714101,32.67683547
8813,740,740,560,0,-116.071091,32.67682498
8814,740,740,560,0,-116.0707712,32.67684244
8815,740,740,560,0,-116.0704565,32.67689568
8816,740,740,560,0,-116.0701532,32.67697877
8817,740,740,560,0,-116.0698898,32.67715782
8818,740,740,560,0,-116.069602,32.67729748
8819,740,740,560,0,-116.0693022,32.67740441
8820,740,740,560,0,-116.0689966,32.67749732
8821,740,740,560,0,-116.068712,32.67763361
8822,741,741,560,0,-116.0705283,32.68087373
8823,741,741,560,0,-116.0704198,32.68057559
8824,741,741,560,0,-116.0702919,32.68028349
8825,741,741,560,0,-116.0703462,32.68006229
8826,741,741,560,0,-116.0704569,32.67976991
8827,741,741,560,0,-116.0706006,32.67948366
8828,741,741,560,0,-116.0707431,32.67919955
8829,741,741,560,0,-116.0709628,32.67896742
8830,741,741,560,0,-116.0712333,32.67881194
8831,741,741,560,0,-116.0715503,32.67877605
8832,741,741,560,0,-116.0718624,32.67870712
8833,741,741,560,0,-116.0721654,32.67860875
8834,741,741,560,0,-116.0724662,32.67850033
8835,741,741,560,0,-116.0727743,32.67841264
8836,741,741,560,0,-116.0730677,32.67828479
8837,741,741,560,0,-116.0733718,32.67818891
8838,741,741,560,0,-116.0736743,32.6780909
8839,741,741,560,0,-116.0739808,32.67800019
8840,741,741,560,0,-116.0742916,32.67792465
8841,741,741,560,0,-116.0746071,32.67787152
8842,741,741,560,0,-116.0749238,32.67782351
8843,741,741,560,0,-116.0748986,32.6776087
8844,741,741,560,0,-116.0748203,32.67738275
8845,741,741,560,0,-116.0749142,32.67718076
8846,741,741,560,0,-116.0751909,32.67704756
8847,741,741,560,0,-116.0755083,32.67702133
8848,742,742,560,0,-116.0865211,32.69640442
8849,742,742,560,0,-116.0862335,32.69627111
8850,742,742,560,0,-116.0859788,32.69609189
8851,742,742,560,0,-116.0858254,32.69582757
8852,742,742,560,0,-116.085648,32.69560396
8853,742,742,560,0,-116.0857473,32.69533408
8854,742,742,560,0,-116.0860115,32.69516048
8855,742,742,560,0,-116.0862738,32.69497804
8856,742,742,560,0,-116.086541,32.6948087
8857,742,742,560,0,-116.0868484,32.69472579
8858,742,742,560,0,-116.0871327,32.69458351
8859,742,742,560,0,-116.0874311,32.69446841
8860,742,742,560,0,-116.0876567,32.69428878
8861,742,742,560,0,-116.0876761,32.69396975
8862,742,742,560,0,-116.0878762,32.69376354
8863,742,742,560,0,-116.0881767,32.69366356
8864,742,742,560,0,-116.0884802,32.69357175
8865,742,742,560,0,-116.0887503,32.69340564
8866,742,742,560,0,-116.0889572,32.69317029
8867,742,742,560,0,-116.0890997,32.69289803
8868,742,742,560,0,-116.089095,32.69270855
8869,742,742,560,0,-116.0892518,32.69243533
8870,742,742,560,0,-116.0894295,32.69218256
8871,742,742,560,0,-116.089596,32.69193109
8872,742,742,560,0,-116.0896437,32.6916646
8873,742,742,560,0,-116.0896229,32.69135519
8874,742,742,560,0,-116.0897378,32.69106332
8875,742,742,560,0,-116.0898912,32.69078459
8876,742,742,560,0,-116.0900121,32.69048828
8877,742,742,560,0,-116.0901397,32.69021167
8878,742,742,560,0,-116.0903815,32.69000259
8879,742,742,560,0,-116.0905131,32.68971287
8880,742,742,560,0,-116.0905752,32.689405
8881,742,742,560,0,-116.0907266,32.68912703
8882,742,742,560,0,-116.0908366,32.68884343
8883,742,742,560,0,-116.0911146,32.68869301
8884,742,742,560,0,-116.0912891,32.68842473
8885,742,742,560,0,-116.0914674,32.68816565
8886,742,742,560,0,-116.091673,32.68793107
8887,742,742,560,0,-116.0917584,32.68762586
8888,742,742,560,0,-116.0920093,32.68744693
8889,742,742,560,0,-116.0923138,32.68750131
8890,742,742,560,0,-116.0926332,32.6875021
8891,742,742,560,0,-116.092945,32.68744183
8892,742,742,560,0,-116.0932365,32.68731098
8893,742,742,560,0,-116.0934951,32.68712689
8894,742,742,560,0,-116.0937493,32.68694106
8895,743,743,560,0,-116.0760512,32.67599965
8896,743,743,560,0,-116.0759283,32.67572449
8897,743,743,560,0,-116.0758855,32.67541604
8898,743,743,560,0,-116.075997,32.67511789
8899,743,743,560,0,-116.0760753,32.67482489
8900,743,743,560,0,-116.0761478,32.6745159
8901,743,743,560,0,-116.0763349,32.67425906
8902,743,743,560,0,-116.076523,32.67400163
8903,743,743,560,0,-116.076762,32.67380661
8904,743,743,560,0,-116.0770648,32.67370545
8905,743,743,560,0,-116.0773795,32.67366519
8906,743,743,560,0,-116.0776854,32.67362267
8907,743,743,560,0,-116.0780014,32.67358611
8908,743,743,560,0,-116.0779158,32.67350204
8909,743,743,560,0,-116.077824,32.67337186
8910,743,743,560,0,-116.0781431,32.67334354
8911,743,743,560,0,-116.078462,32.67332377
8912,743,743,560,0,-116.0787821,32.67331151
8913,743,743,560,0,-116.0789125,32.67321259
